Код,Задача,IP-адрес,FQDN,Операционная система,CVE,Сервис/ПО,ID,Базовая оценка CVSS v2,Базовая оценка CVSS v3,Уровень опасности,Уязвимость,Как исправить,Ссылки,Неустановленное обновление безопасности,Ссылки на обновления,Дата выпуска обновления,Коэффициент,Уровень изоляции,Критичность,Уровень критичночти
658,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-22047,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),470313,"0,0","7,8",Высокий уровень,Повышение привилегий,Используйте рекомендации производителя: https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-22047,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-22047,,,,1,"0,9","7,02",Kритический
890,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-22048,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),470314,"0,0","6,1",Средний уровень,Обход защитных механизмов,Используйте рекомендации производителя: https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-22048,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-22048,,,,1,"0,9","5,49",Высокий
659,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-22049,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),470315,"0,0","7,8",Высокий уровень,Повышение привилегий,Используйте рекомендации производителя: https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-22049,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-22049,,,,1,"0,9","7,02",Kритический
660,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-22050,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),470316,"0,0","7,8",Высокий уровень,Повышение привилегий,Используйте рекомендации производителя: https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-22050,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-22050,,,,1,"0,9","7,02",Kритический
902,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-22710,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),419827,"0,0","5,5",Средний уровень,Отказ в обслуживании,Используйте рекомендации производителя: https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-22710,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-22710,,,,1,"0,9","4,95",Средний
946,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-22711,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),470317,"0,0","6,7",Средний уровень,Раскрытие информации,Используйте рекомендации производителя: https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-22711,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-22711,,,,1,"0,9","6,03",Высокий
568,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-22715,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),419829,"0,0","7,8",Высокий уровень,Повышение привилегий,Используйте рекомендации производителя: https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-22715,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-22715,,,,1,"0,9","7,02",Kритический
569,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-22717,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),419830,"0,0","7,0",Высокий уровень,Повышение привилегий,Используйте рекомендации производителя: https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-22717,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-22717,,,,1,"0,9","6,3",Высокий
570,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-22718,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),419831,"0,0","7,8",Высокий уровень,Повышение привилегий,Используйте рекомендации производителя: https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-22718,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-22718,,,,1,"0,9","7,02",Kритический
302,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-2294,Microsoft Edge (Chromium) - 98.0.1108.56 - C:\Program Files (x86)\Microsoft\Edge\Application,470291,"0,0","8,8",Высокий уровень,Переполнение буфера в динамической памяти,Используйте рекомендации производителя: https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-2294,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-2294,,,,"0,6","0,9","4,752",Средний
350,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-2295,Microsoft Edge (Chromium) - 98.0.1108.56 - C:\Program Files (x86)\Microsoft\Edge\Application,470292,"0,0","8,8",Высокий уровень,Смешение типов,Используйте рекомендации производителя: https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-2295,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-2295,,,,"0,6","0,9","4,752",Средний
903,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-23253,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),419851,"0,0","6,5",Средний уровень,Отказ в обслуживании,Используйте рекомендации производителя: https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-23253,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-23253,,,,1,"0,9","5,85",Высокий
800,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-23270,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),470118,"0,0","8,1",Высокий уровень,Удаленное выполнение кода,Используйте рекомендации производителя: https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-23270,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-23270,,,,1,"0,9","7,29",Kритический
634,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-23279,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),470128,"0,0","7,0",Высокий уровень,Повышение привилегий,Используйте рекомендации производителя: https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-23279,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-23279,,,,1,"0,9","6,3",Высокий
925,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-23281,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),419852,"0,0","5,5",Средний уровень,Раскрытие информации,Используйте рекомендации производителя: https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-23281,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-23281,,,,1,"0,9","4,95",Средний
571,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-23283,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),419853,"0,0","7,0",Высокий уровень,Повышение привилегий,Используйте рекомендации производителя: https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-23283,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-23283,,,,1,"0,9","6,3",Высокий
572,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-23284,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),419854,"0,0","7,2",Высокий уровень,Повышение привилегий,Используйте рекомендации производителя: https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-23284,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-23284,,,,1,"0,9","6,48",Высокий
775,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-23285,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),419855,"0,0","8,8",Высокий уровень,Удаленное выполнение кода,Используйте рекомендации производителя: https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-23285,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-23285,,,,1,"0,9","7,92",Kритический
573,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-23286,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),419856,"0,0","7,0",Высокий уровень,Повышение привилегий,Используйте рекомендации производителя: https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-23286,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-23286,,,,1,"0,9","6,3",Высокий
574,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-23287,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),419857,"0,0","7,0",Высокий уровень,Повышение привилегий,Используйте рекомендации производителя: https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-23287,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-23287,,,,1,"0,9","6,3",Высокий
575,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-23288,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),419858,"0,0","7,0",Высокий уровень,Повышение привилегий,Используйте рекомендации производителя: https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-23288,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-23288,,,,1,"0,9","6,3",Высокий
576,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-23290,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),419859,"0,0","7,8",Высокий уровень,Повышение привилегий,Используйте рекомендации производителя: https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-23290,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-23290,,,,1,"0,9","7,02",Kритический
577,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-23291,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),419860,"0,0","7,8",Высокий уровень,Повышение привилегий,Используйте рекомендации производителя: https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-23291,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-23291,,,,1,"0,9","7,02",Kритический
578,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-23293,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),419861,"0,0","7,8",Высокий уровень,Повышение привилегий,Используйте рекомендации производителя: https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-23293,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-23293,,,,1,"0,9","7,02",Kритический
776,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-23294,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),419862,"0,0","8,8",Высокий уровень,Удаленное выполнение кода,Используйте рекомендации производителя: https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-23294,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-23294,,,,1,"0,9","7,92",Kритический
